"child_id","child_gender","child_age_rounded","age_days","age","condition","counterbalance","attn1","attn2","test","attn3","rachel_false_belief","diana_false_belief","allie_false_belief","mean_fb","num_speakers","coding_experience","smartphone_frequency","smart_speaker_frequency","voice_assistant_frequency","pass_attn1","pass_attn2","pass_attn3","pass_all_attn","chose_song_1","age_months","floor_age","va_daily","ss_daily","multiSSexperience"
"VRRTXM","f",3540,3545,9.7056810403833,"AI",1,"spider","wheels","spider",1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a week","Never","Never",1,1,1,1,1,116.546667981721,9,FALSE,FALSE,FALSE
"VX7XXc","m",5040,5055,13.8398357289528,"Person",1,"spider","wheels","spider",1,1,1,1,1,5,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a day","About once a day",1,1,1,1,1,166.189959562087,13,TRUE,TRUE,TRUE
"VZ53KA","f",4110,4123,11.2881587953457,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Several times a day","Several times a day",1,1,1,1,1,135.549199460828,11,TRUE,TRUE,TRUE
"W3c3ZK","m",5580,5583,15.2854209445585,"AI",2,"wheels","spider","spider",1,1,1,1,1,NA,"coding class at school",NA,NA,NA,1,1,1,1,0,183.548673439195,15,NA,NA,NA
"W575AK","f",2790,2793,7.64681724845996,"AI",4,"wheels","spider","wheels",1,1,1,1,1,2,"no experience with coding","About once a day","About once a day","About once a day",1,1,1,1,1,91.8236512476576,7,TRUE,TRUE,TRUE
"WDETH6","m",2670,2665,7.29637234770705,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,"no experience with coding","About once a week","Several times a day","Several times a day",1,1,1,1,1,87.6154781865404,7,TRUE,TRUE,FALSE
NA,NA,NA,3998,10.9459274469541,"AI",2,"wheels","spider","wheels",1,1,1,1,1,1,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Less than once a week",NA,1,1,1,1,1,131.439655455831,10,NA,FALSE,FALSE
"WDY6c7","f",2550,2556,6.99794661190965,"Person",3,"spider","wheels","spider",1,1,1,1,1,2,"no experience with coding","Several times a day","About once a day","About once a day",1,1,1,1,1,84.0319558141829,6,TRUE,TRUE,TRUE
NA,NA,NA,1905,5.21560574948665,"Person",4,"wheels","spider","spider",1,1,1,0,0.666666666666667,3,"no experience with coding","About once a week","About once a week",NA,1,1,1,1,0,62.6294506361574,5,NA,FALSE,TRUE
"WMJVGR","m",3000,3001,8.21629021218344,"Person",3,"spider","wheels","spider",1,1,1,0,0.666666666666667,2,"no experience with coding","Never","Less than once a week","Never",1,1,1,1,1,98.6619324719729,8,FALSE,FALSE,TRUE
"WPK4FZ","m",2760,2764,7.56741957563313,"AI",4,"wheels","spider","wheels",1,0,0,1,0.333333333333333,1,"no experience with coding","About once a day","About once a day","Several times a day",1,1,1,1,1,90.8702370384982,7,TRUE,TRUE,FALSE
"WQGT5Y","m",1200,1200,3.28542094455852,"AI",1,"spider","wheels","wheels",1,0,0,0,0,0,"no experience with coding","About once a week","Never","Never",1,1,1,1,0,39.4516224479732,3,FALSE,FALSE,FALSE
"WQU6QW","f",5190,5181,14.1848049281314,"AI",3,"spider","wheels","wheels",1,1,1,1,1,6,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a week","About once a day","About once a day",1,1,1,1,0,170.332379919124,14,TRUE,TRUE,TRUE
"WUBBEK","m",2640,2652,7.26078028747433,"Person",3,"spider","wheels","spider",1,1,0,1,0.666666666666667,3,"no experience with coding","About once a week","Never","Never",1,1,1,1,1,87.1880856100207,7,FALSE,FALSE,TRUE
"WUCdQ6","m",4830,4825,13.2101300479124,"Person",3,"spider","wheels","spider",1,1,1,1,1,12,"coding class at school","About once a day","Several times a day","Several times a day",1,1,1,1,1,158.628398592892,13,TRUE,TRUE,TRUE
"WYSHT3","m",4980,4971,13.6098562628337,"AI",4,"wheels","spider","wheels",1,1,1,1,1,1,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a week","About once a week",1,1,1,1,1,163.428345990729,13,FALSE,FALSE,FALSE
"X3U2KL","m",3300,3302,9.0403832991102,"AI",4,"wheels","spider","spider",1,1,1,1,1,2,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a day",NA,1,1,1,1,0,108.557714436006,9,NA,TRUE,TRUE
"XAVQXc","f",2100,2106,5.7659137577002,"Person",1,"spider","wheels","wheels",1,0,0,1,0.333333333333333,1,"no experience with coding","Less than once a week","Never","Never",1,1,1,1,0,69.2375973961929,5,FALSE,FALSE,FALSE
"XC7SMU","m",4050,4044,11.0718685831622,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"after school programs or camps related to coding","About once a day","About once a day","About once a day",1,1,1,1,1,132.95196764967,11,TRUE,TRUE,TRUE
"Xd7JWC","m",2010,2006,5.492128678987,"Person",1,"spider","wheels","spider",1,1,1,1,1,3,"no experience with coding","About once a day","About once a week","About once a day",1,1,1,1,1,65.9499621921951,5,TRUE,FALSE,TRUE
"XdAMGC","f",2550,2537,6.94592744695414,"Person",2,"wheels","spider","wheels",1,1,1,1,1,3,"no experience with coding","About once a day","About once a day","About once a day",1,1,1,1,1,83.4073051254233,6,TRUE,TRUE,TRUE
"XEKPSB","f",1980,1981,5.42368240930869,"AI",2,"wheels","spider","wheels",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,65.1280533911957,5,NA,NA,NA
NA,NA,NA,2403,6.57905544147844,"AI",2,"wheels","spider","wheels",1,1,1,1,1,0,"no experience with coding","Less than once a week",NA,NA,1,1,1,1,1,79.0018739520663,6,NA,NA,FALSE
NA,NA,NA,4178,11.4387405886379,"Person",1,"spider","wheels","spider",1,0,0,0,0,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Less than once a week",NA,1,1,1,1,1,137.357398823027,11,NA,FALSE,FALSE
"XNAGCD","f",2310,2297,6.28884325804244,"Person",3,"spider","wheels","spider",1,0,0,0,0,2,"no experience with coding","Several times a day","Less than once a week","Never",1,1,1,1,1,75.5169806358286,6,FALSE,FALSE,TRUE
"XQc656","m",2490,2491,6.81998631074606,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","About once a day","Never","Never",1,1,1,1,1,81.8949929315843,6,FALSE,FALSE,FALSE
"XQJNFQ","m",3510,3503,9.59069130732375,"Person",4,"wheels","spider","wheels",1,1,1,1,1,2,"coding class at school","Never","About once a week",NA,1,1,1,1,1,115.165861196042,9,NA,FALSE,TRUE
"XQS345","f",1140,1153,3.15674195756331,"Person",2,"wheels","spider","spider",1,0,1,0,0.333333333333333,0,"no experience with coding","About once a day","Never","About once a week",1,1,1,1,0,37.9064339020942,3,FALSE,FALSE,FALSE
"XS57KJ","m",2190,2181,5.97125256673511,"AI",4,"wheels","spider","wheels",1,1,1,1,1,3,"no experience with coding","Several times a day","About once a week","About once a week",1,1,1,1,1,71.7033237991912,5,FALSE,FALSE,TRUE
NA,NA,NA,2469,6.75975359342916,"Person",1,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","Several times a day","Never",NA,1,1,1,1,1,81.1717131867048,6,NA,FALSE,FALSE
"XYX3RT","m",4680,4679,12.8104038329911,"Person",1,"spider","wheels","spider",1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Less than once a week","About once a day",1,1,1,1,1,153.828451195055,12,TRUE,FALSE,FALSE
"Y2M3FQ","f",4230,4226,11.5701574264203,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,"no experience with coding","Several times a day","About once a day","About once a day",1,1,1,1,1,138.935463720946,11,TRUE,TRUE,NA
"Y324M2","m",4710,4710,12.8952772073922,"Person",3,"spider","wheels","wheels",1,1,1,1,1,NA,NA,"About once a day",NA,"Several times a day",1,1,1,1,0,154.847618108295,12,TRUE,NA,NA
"Y4MHXV","m",2160,2164,5.92470910335387,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,71.1444258145116,5,NA,NA,NA
"Y5C3MY","m",2880,2874,7.86858316221766,"Person",2,"wheels","spider","wheels",1,1,1,1,1,6,"coding class at school","About once a week","About once a day","Several times a day",1,1,1,1,1,94.4866357628957,7,TRUE,TRUE,TRUE
"YAEUF5","m",5670,5681,15.5537303216975,"Person",2,"wheels","spider","wheels",1,1,1,1,1,1,"coding class at school","Several times a day","Never","About once a week",1,1,1,1,1,186.770555939113,15,FALSE,FALSE,FALSE
"YFE323","m",2040,2052,5.61806981519507,"AI",1,"spider","wheels","spider",1,1,1,1,1,4,"no experience with coding","About once a week","About once a week",NA,1,1,1,1,1,67.4622743860341,5,NA,FALSE,TRUE
"YFLMKE","m",2490,2486,6.8062970568104,"AI",2,"wheels","spider","wheels",1,1,1,1,1,2,"no experience with coding","About once a week","About once a day","About once a day",1,1,1,1,1,81.7306111713844,6,TRUE,TRUE,TRUE
"YHGER6","f",3660,3660,10.0205338809035,"Person",4,"wheels","spider","wheels",1,1,1,1,1,0,"coding class at school","Several times a day",NA,"Several times a day",1,1,1,1,1,120.327448466318,10,TRUE,NA,FALSE
NA,NA,NA,4177,11.4360027378508,"Person",2,"wheels","spider","wheels",1,1,1,1,1,0,"no experience with coding","Several times a day","Never",NA,1,1,1,1,1,137.324522470987,11,NA,FALSE,FALSE
NA,NA,NA,4027,11.025325119781,"Person",4,"wheels","spider","wheels",1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a week",NA,1,1,1,1,1,132.39306966499,11,NA,FALSE,TRUE
"YLAdC4","f",1830,1838,5.0321697467488,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","About once a week","Never","Never",1,1,1,1,1,60.4267350494789,5,FALSE,FALSE,FALSE
"YM2G5C","f",1380,1370,3.75085557837098,"Person",2,"wheels","spider","spider",1,0,0,0,0,1,"no experience with coding","About once a week",NA,NA,1,1,1,1,0,45.0406022947694,3,NA,NA,FALSE
NA,NA,NA,1638,4.48459958932238,"AI",4,"wheels","spider","wheels",1,0,0,0,0,NA,NA,"Less than once a week",NA,NA,1,1,1,1,1,53.8514646414834,4,NA,NA,NA
"YPMRcS","f",1710,1715,4.69541409993155,"AI",2,"wheels","spider","wheels",1,1,0,0,0.333333333333333,0,"no experience with coding","About once a day","Never","Never",1,1,1,1,1,56.3829437485617,4,FALSE,FALSE,FALSE
"YPNJKP","f",1740,1734,4.74743326488706,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","About once a week","About once a week","About once a week",1,1,1,1,1,57.0075944373212,4,FALSE,FALSE,FALSE
"YQXHAZ","m",1260,1266,3.46611909650924,"Person",2,"wheels","spider","wheels",1,0,0,1,0.333333333333333,0,"no experience with coding",NA,NA,NA,1,1,1,1,1,41.6214616826117,3,NA,NA,FALSE
NA,NA,NA,4521,12.3778234086242,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day",NA,NA,1,1,1,1,1,148.633987572739,12,NA,NA,NA
"Z46DHN","m",4140,4138,11.3292265571526,"AI",4,"wheels","spider","wheels",1,1,1,1,1,5,"no experience with coding","About once a day","Several times a day","Several times a day",1,1,1,1,1,136.042344741427,11,TRUE,TRUE,TRUE
"Z6D7dB","f",2220,2228,6.09993155373032,"Person",3,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","About once a week",NA,NA,1,1,1,1,1,73.2485123450702,6,NA,NA,FALSE
"Z6JWFD","m",3000,2986,8.17522245037645,"AI",4,"wheels","spider","wheels",1,0,0,0,0,NA,"no experience with coding","About once a day",NA,NA,1,1,1,1,1,98.1687871913732,8,NA,NA,NA
"ZADALH","f",3630,3630,9.93839835728953,"AI",4,"wheels","spider","wheels",1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a day","About once a day",1,1,1,1,1,119.341157905119,9,TRUE,TRUE,FALSE
"ZALG7S","f",3570,3583,9.80971937029432,"Person",2,"wheels","spider","wheels",1,0,0,0,0,1,"no experience with coding","About once a day","Never","Never",1,1,1,1,1,117.79596935924,9,FALSE,FALSE,FALSE
"ZdWJU6","f",1200,1209,3.31006160164271,"Person",4,"wheels","spider","wheels",1,0,0,0,0,4,"no experience with coding","About once a week","Several times a day","Several times a day",1,1,1,1,1,39.747509616333,3,TRUE,TRUE,TRUE
"ZEYSWL","f",1560,1555,4.25735797399042,"AI",1,"spider","wheels","spider",1,0,0,0,0,0,"no experience with coding","About once a week","Never","Never",1,1,1,1,1,51.1227274221652,4,FALSE,FALSE,FALSE
NA,NA,NA,1100,3.01163586584531,"Person",1,"spider","wheels","spider",1,0,0,1,0.333333333333333,NA,"no experience with coding","Less than once a week","Less than once a week",NA,1,1,1,1,1,36.1639872439754,3,NA,FALSE,NA
"ZPAG2A","f",2400,2397,6.56262833675565,"Person",3,"spider","wheels","spider",1,1,1,1,1,2,"no experience with coding","Several times a day","About once a week","Never",1,1,1,1,1,78.8046158398264,6,FALSE,FALSE,TRUE
"ZPHDLT",NA,NA,3055,8.36413415468857,"Person",3,"spider","wheels","spider",1,1,1,0,0.666666666666667,NA,NA,"Several times a day","About once a week","Several times a day",1,1,1,1,1,100.437255482132,8,TRUE,FALSE,NA
"ZQ3TTU","m",4710,4721,12.9253935660506,"AI",1,"spider","wheels","spider",1,1,1,1,1,NA,"coding class at school","Several times a day",NA,"About once a day",1,1,1,1,1,155.209257980734,12,TRUE,NA,NA
"MATGdB","f",3150,3284,8.99110198494182,"Person",3,"spider","wheels","spider",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,107.965940099287,8,NA,NA,NA
"ZYPLRK",NA,NA,3658,10.0150581793292,"AI",1,"spider","wheels","spider",1,1,1,0,0.666666666666667,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Several times a day","Several times a day",1,1,1,1,1,120.261695762238,10,TRUE,TRUE,TRUE
