"","child_id","child_age_rounded","child_gender"
"14018","LRCNHV",5430,"m"
"14019","PF76LW",5100,"m"
"14020","N2ZVC6",5280,"m"
"14021","B7TKT6",5040,"f"
"14022","7GdZTX",5190,"m"
"14023","735EB3",5250,"f"
"14024","RHTVQE",5010,"m"
"14025","VR4LYE",4500,"m"
"14026","543XTU",5280,"m"
"14027","775VNH",4890,"m"
"14028","N54WCV",5760,"f"
"14029","YAEUF5",5670,"m"
"14030","WQU6QW",5190,"f"
"14031","KRLDTE",4410,"m"
"14032","V3dN5D",4890,"m"
"14033","U32dEc",4950,"m"
"14034","JD34YF",4530,"m"
"14035","WYSHT3",4980,"m"
"14036","MNMX4S",5370,"m"
"14037","cX2D7c",4410,"f"
"14038","UYRcFH",4650,"f"
"14039","UKBcFN",4440,"m"
"14040","DEJDGM",4440,"m"
"14041","4URBHK",5070,"f"
"14042","YKUEcM",4170,"f"
"14043","P7Md7Y",4230,"f"
"14044","6VN3FP",4980,"m"
"14045","E5VGcY",4320,"f"
"14046","NcPKdR",4740,"m"
"14047","5C4cLF",4260,"m"
"14048","YKVL6Y",4020,"m"
"14049","LA3QLT",4770,"f"
"14050","3EXKKV",4860,"m"
"14051","4UTJ5C",4650,"f"
"14052","Z46DHN",4140,"m"
"14053","Rc27L6",5250,"f"
"14054","T7C2LP",4950,"f"
"14055","PCWHCD",4080,"m"
"14056","YSMZLG",4530,"m"
"14057","CJ2JZ3",4590,"m"
"14058","VB2XLF",4110,"m"
"14059","BVZU4W",4140,"m"
"14060","LZWTJC",4140,"m"
"14061","NN3UDW",4440,"m"
"14062","7DNGNA",5070,"m"
"14063","MQ5dCM",4260,"f"
"14064","G3BWNN",4440,"m"
"14065","J7d7Ed",4560,"m"
"14066","6LXAJD",4350,"f"
"14067","FEYCW6",4410,"m"
"14068","W3c3ZK",5580,"m"
"14069","BDKZEN",4050,"m"
"14070","ZQ3TTU",4710,"m"
"14071","XYX3RT",4680,"m"
"14072","JKQG2U",4740,"f"
"14073","VX7XXc",5040,"m"
"14074","26TBKA",4080,"m"
"14075","VMHNQA",4350,"f"
"14076","cYHPQ5",4140,"m"
"14077","KLdCX3",4260,"m"
"14078","SL5H56",4260,"f"
"14079","2CKBJK",4050,"m"
"14080","P7Md7Y",4200,"f"
"14081","VJ5H2T",5160,"o"
"14082","B47FdD",3990,"m"
"14083","J6DT2K",4560,"m"
"14084","Vc73T7",4110,"m"
"14085","2D2Pd2",5190,"f"
"14086","AHG2DK",5700,"m"
"14087","ERC7YR",3870,"f"
"14088","QCPV75",4500,"m"
"14089","CTJFJ4",4950,"m"
"14090","FQNNUZ",5130,"f"
"14091","J6GS2X",5640,"m"
"14092","c3dQ5P",3720,"m"
"14093","AVEH25",5070,"f"
"14094","HMdQVZ",3870,"m"
"14095","FBSJTZ",5820,"f"
"14096","DHLRUE",4560,"m"
"14097","CRAcZd",5430,"f"
"14098","TDSRAc",4770,"f"
"14099","RV46G2",4260,"m"
"14100","2UMdLC",4170,"m"
"14101","c53NTX",3870,"m"
"14102","G5dAEK",4230,"m"
"14103","G36QUX",3840,"m"
"14104","Ddd43L",4500,"f"
"14105","2MNUcZ",5460,"f"
"14106","NSYUD6",3930,"f"
"14107","F7J6RM",4620,"m"
"14108","XKdc35",4170,"f"
"14109","2HPcJ3",4980,"m"
"14110","LN6TPF",4350,"f"
"14111","5WcVK4",5160,"f"
"14112","4BAHDN",3780,"m"
"14113","cFCZPK",4950,"m"
"14114","NKAPDd",5520,"m"
"14115","H5HUVK",5250,"f"
"14116","M6LdNB",4620,"m"
"14117","5MGCBZ",4050,"m"
"14118","ECZKcH",3090,"f"
"14119","FXKXTL",4290,"f"
"14120","4HBDTF",3840,"m"
"14121","d2RNVQ",3090,"f"
"14122","AZQZZJ",3480,"f"
"14123","KYNWJ7",3420,"f"
"14124","PWRD2W",3240,"f"
"14125","THHUXY",2790,"f"
"14126","CcXK5V",3630,"f"
"14127","226DPJ",3870,"m"
"14128","CT6TE2",2280,"f"
"14129","dJUH64",2610,"m"
"14130","MM7MHD",2910,"m"
"14131","TRMZMN",2400,"f"
"14132","DUJVEL",3150,"m"
"14133","GE4NBT",5640,"m"
"14134","XdAMGC",2550,"f"
"14135","GLQULU",2640,"f"
"14136","ADcDUM",3330,"m"
"14137","dB3YRD",4290,"f"
"14138","CACCCP",2880,"m"
"14139","BJZGD2",3270,"f"
"14140","SQPHC7",2310,"f"
"14141","Kc6RMY",3330,"m"
"14142","PBLZWN",5190,"f"
"14143","VZ53KA",4110,"f"
"14144","WUBBEK",2640,"m"
"14145","XS57KJ",2190,"m"
"14146","d3R2U4",3060,"f"
"14147","RCAU4S",1980,"f"
"14148","UGcYTS",2970,"f"
"14149","LXRCcF",1980,"f"
"14150","6WDXTc",2160,"m"
"14151","37LAQX",2910,"m"
"14152","YLJTKQ",1950,"f"
"14153","KPRDT6",3480,"m"
"14154","BVA42Y",1950,"f"
"14155","KBQDD5",2700,"m"
"14156","4QcY5E",2070,"f"
"14157","4d2CPG",3000,"m"
"14158","SDF2YR",2490,"m"
"14159","7YdT45",2550,"f"
"14160","ZALG7S",3570,"f"
"14161","FJZ4BR",4530,"m"
"14162","BZVQUN",3840,"f"
"14163","BNXB5D",2640,"f"
"14164","NDM42C",2220,"f"
"14165","YM2G5C",1380,"f"
"14166","747d4U",2040,"f"
"14167","VEYGC2",3840,"m"
"14168","6RDT55",4920,"f"
"14169","c6dNFC",1500,"f"
"14170","FW72XL",3150,"f"
"14171","DY7SUJ",3870,"f"
"14172","VdM6UX",2880,"m"
"14173","4XE3KX",3600,"f"
"14174","QdRUdL",4170,"m"
"14175","VGGS3V",3480,"m"
"14176","3STC7T",1500,"f"
"14177","7W2BAS",3000,"f"
"14178","CPcQFY",4470,"f"
"14179","K6FCZV",3540,"m"
"14180","QMLL2R",1530,"m"
"14181","3ADQJK",1170,"m"
"14182","YPMRcS",1710,"f"
"14183","K7YdLP",5640,"f"
"14184","DBFU24",4290,"f"
"14185","KE6McV",4020,"f"
"14186","Y5C3MY",2880,"m"
"14187","VdA4LW",1290,"f"
"14188","SCHcHE",3450,"m"
"14189","GFRFTR",1920,"f"
"14190","AF6JVZ",2490,"m"
"14191","dADL67",1890,"f"
"14192","4NJCTY",1590,"m"
"14193","7JUJPC",2790,"m"
"14194","Y2M3FQ",4230,"f"
"14195","WDY6c7",2550,"f"
"14196","C5HA27",4620,"f"
"14197","PU2VcV",4620,"o"
"14198","YFE323",2040,"m"
"14199","GXJBPE",1170,"m"
"14200","VRRTXM",3540,"f"
"14201","65LC6N",1200,"m"
"14202","EHPQXP",2670,"f"
"14203","KN4QXT",1890,"m"
"14204","5Q24K5",1290,"f"
"14205","AEVA5R",2610,"f"
"14206","PZ5DPJ",1170,"f"
"14207","RL56d4",3060,"m"
"14208","VRHSL4",3450,"f"
"14209","SEAHSd",2100,"m"
"14210","NSQ3X6",3420,"f"
"14211","4VHdUK",5040,"m"
"14212","AS4P67",2040,"f"
"14213","Xd7JWC",2010,"m"
"14214","PcR4BM",1980,"m"
"14215","UPTL7Y",3720,"m"
"14216","DHZ3NG",3600,"f"
"14217","YLAdC4",1830,"f"
"14218","PRPWZF",2220,"f"
"14219","NMW7J7",1500,"f"
"14220","MBCA5E",2730,"f"
"14221","NPVQNQ",1740,"m"
"14222","NEQP2Q",1860,"f"
"14223","44WWDL",1890,"f"
"14224","dMcX57",1650,"m"
"14225","P2JCDF",1740,"m"
"14226","XEKPSB",1980,"f"
"14227","dJPCR7",2610,"m"
"14228","QVDCEG",2760,"f"
"14229","TJAT32",1260,"m"
"14230","V5REVB",1500,"m"
"14231","S7FVQH",2070,"m"
"14232","347dJH",1800,"f"
"14233","SCMMCA",3150,"f"
"14234","J33Q67",1440,"m"
"14235","PK2YGJ",4200,"m"
"14236","3G522Y",2460,"f"
"14237","W575AK",2790,"f"
"14238","WQGT5Y",1200,"m"
"14239","d6RFVM",4110,"m"
"14240","GYU46J",4140,"f"
"14241","2cLdd2",2970,"f"
"14242","6FL4TM",2550,"f"
"14243","QVSRQC",1980,"f"
"14244","DKUY4F",1290,"f"
"14245","XAVQXc",2100,"f"
"14246","UZG2dX",2940,"m"
"14247","KHRJM7",3810,"m"
"14248","UAPd65",3060,"m"
"14249","3XcSJ2",3810,"f"
"14250","dR3ZQW",3240,"m"
"14251","LUQK5d",1350,"f"
"14252","KE3Z6Z",3810,"f"
"14253","FVTKHG",2790,"f"
"14254","5HHGcY",2640,"m"
"14255","Fc7UHG",3270,"m"
"14256","Q4EEd6",2460,"f"
"14257","Ddd42B",4590,"m"
"14258","cFJCJK",2490,"f"
"14259","RL5F7C",1590,"m"
"14260","QARBCD",3690,"m"
"14261","c2DEY3",1200,"m"
"14262","LKJRX3",2970,"f"
"14263","7R4XY2",1350,"f"
"14264","MR5MAH",2700,"f"
"14265","Z6JWFD",3000,"m"
"14266","FG5XVM",2550,"m"
"14267","BLMEUH",1560,"f"
"14268","XC7SMU",4050,"m"
"14269","MBSYFS",1740,"m"
"14270","2N2GAd",3060,"f"
"14271","YPNJKP",1740,"f"
"14272","BdHTN4",3420,"m"
"14273","4JccdB",2820,"m"
"14274","XQS345",1140,"f"
"14275","EG4DM2",1680,"m"
"14276","ZPAG2A",2400,"f"
"14277","NBXP7N",3390,"m"
"14278","cE3WXc",1530,"m"
"14279","KRLDTE",4320,"m"
"14280","NY2cZA",3510,"f"
"14281","CUCSW3",2880,"m"
"14282","NZKdcH",1530,"f"
"14283","5Hd5XN",3720,"m"
"14284","JFd4LQ",3120,"f"
"14285","V6JVMB",2700,"m"
"14286","WGSZS6",1920,"m"
"14287","UQYP3K",2160,"f"
"14288","P3MYF5",3300,"f"
"14289","dcddCF",1770,"f"
"14290","CAECUF",3870,"f"
"14291","NZcKZR",2490,"m"
"14292","3MGZ2D",1620,"f"
"14293","Y324M2",4710,"m"
"14294","RKKSJM",3030,"f"
"14295","4ABCC4",1320,"f"
"14296","K73D3S",1860,"f"
"14297","5d3X5S",1620,"f"
"14298","WDETH6",2670,"m"
"14299","dZUWST",2340,"f"
"14300","cYGACQ",1890,"f"
"14301","dXAQG4",2760,"m"
"14302","5WHcX5",3750,"m"
"14303","K7R7CV",2550,"f"
"14304","FG2KCN",1440,"f"
"14305","YHGER6",3660,"f"
"14306","XUUFNU",2460,"f"
"14307","WPK4FZ",2760,"m"
"14308","Q4cDH5",2310,"f"
"14309","CXMSKS",2730,"f"
"14310","EZ6FZQ",1650,"m"
"14311","LCDQES",1530,"f"
"14312","LKKFPd",2400,"f"
"14313","Y4MHXV",2160,"m"
"14314","2ZPdLJ",1500,"f"
"14315","RC5T3R",3480,"f"
"14316","6c4MZT",2850,"f"
"14317","2ZBH3d",4020,"f"
"14318","d44R4W",4110,"f"
"14319","ZEYSWL",1560,"f"
"14320","33NPWV",1380,"m"
"14321","YMH4W3",1650,"f"
"14322","PXBcNU",1500,"m"
"14323","C2J3Kd",1350,"f"
"14324","7UQ674",1200,"f"
"14325","dJZ5QE",2850,"f"
"14326","H3HBTJ",1380,"f"
"14327","AEL3EQ",1200,"m"
"14328","3BMEHF",2130,"m"
"14329","HBWDcR",3210,"m"
"14330","ARMW2Y",3900,"m"
"14331","KMUTBA",2790,"f"
"14332","SCHcHE",3420,"m"
"14333","PXXPWV",2010,"m"
"14334","GCCDGU",1200,"f"
"14335","7EBDYc",3270,"f"
"14336","4P2QUV",1860,"m"
"14337","Z6D7dB",2220,"f"
"14338","75ZW26",1620,"m"
"14339","BC76CA",3780,"m"
"14340","WMJVGR",3000,"m"
"14341","dVMXCc",1770,"f"
"14342","d5Ud2c",1920,"f"
"14343","4VCRcA",2520,"f"
"14344","CQKHMP",4980,"f"
"14345","QRZ4QE",1530,"f"
"14346","EFYJWW",2010,"f"
"14347","LRAUYL",2010,"f"
"14348","AWZXWB",1290,"f"
"14349","R27BW6",5130,"m"
"14350","PHK3XR",2610,"f"
"14351","N4N6Q2",1890,"m"
"14352","YFLMKE",2490,"m"
"14353","5c5BKL",2400,"m"
"14354","VDGZL2",1680,"m"
"14355","cMD6FQ",5220,"m"
"14356","GXGSFD",5640,"f"
"14357","SJQQ2J",5130,"f"
"14358","5WN27N",5250,"f"
"14359","P3EcYE",5130,"f"
"14360","AVEH25",5460,"f"
"14361","MLH6HJ",5610,"f"
"14362","42LZDc",5280,"f"
"14363","FFZF7X",5160,"f"
"14364","LRCNHV",5700,"m"
"14365","F5REDH",5520,"m"
"14366","7GdZTX",5460,"m"
"14367","D7cM6P",5790,"f"
"14368","JE64ZK",5460,"m"
"14369","2dBUQX",5310,"f"
"14370","Yd7WPT",5250,"f"
"14371","735EB3",5460,"f"
"14372","cG6dWL",5430,"m"
"14373","ENUBED",5130,"m"
"14374","J4S4Nd",5310,"f"
"14375","RQXQ37",5610,"f"
"14376","TDYH5c",5250,"f"
"14377","H5HUVK",5520,"f"
"14378","A3HVZU",5490,"m"
"14379","Q5ZTWH",5130,"m"
"14380","CPLE3C",5220,"m"
"14381","VdRXdD",1350,"f"
"14382","DGH6Ld",1440,"f"
"14383","5A2Y2B",1170,"f"
"14384","GRLVFF",1230,"m"
"14385","4Lc7HB",1110,"m"
"14386","5TDN53",1350,"f"
"14387","5TDN53",1350,"f"
"14388","F5QMEJ",1320,"m"
"14389","KU6RG5",2460,"m"
"14390","B5SScH",2520,"f"
"14391","XFMJ2D",2400,"m"
"14392","XNAGCD",2310,"f"
"14393","CTDG73",2490,"m"
"14394","GQYEcF",2340,"f"
"14395","DTXJAD",2400,"m"
"14396","5EPF77",2400,"f"
"14397","RBWAXG",2370,"f"
"14398","NA75A3",1320,"f"
"14399","ZFASAN",1260,"m"
"14400","UPcFPQ",1170,"f"
"14401","3BJL75",1320,"m"
"14402","L6BNGd",1440,"m"
"14403","4dR3DM",1530,"f"
"14404","FG3c3c",1590,"m"
"14405","3NRZDA",1110,"f"
"14406","cKNVRc",1770,"f"
"14407","KTLJTX",1140,"f"
"14408","QZ77BB",1500,"m"
"14409","DEH3SW",1230,"f"
"14410","CFZAdK",1230,"m"
"14411","223QZT",1590,"f"
"14412","C2PTE3",1380,"f"
"14413","RTVEE7",1560,"m"
"14414","XUYCHN",1170,"f"
"14415","CFGJVV",1140,"f"
"14416","6RYcKQ",1260,"f"
"14417","NX5FLF",1110,"f"
"14418","ZP3B3N",1110,"f"
"14419","RJ5WYZ",1290,"f"
"14420","A5ZcC2",1140,"m"
"14421","LFC354",1110,"f"
"14422","FdK67M",1200,"f"
"14423","K6SSNX",1110,"f"
"14424","E5EL7R",5520,"f"
"14425","AVEH25",5280,"f"
"14426","5CETCY",5520,"m"
"14427","KdTKRC",5730,"m"
"14428","XQc656",2490,"m"
"14429","3QARD5",2250,"m"
"14430","BAA7SE",2310,"f"
"14431","DRTVFR",2190,"f"
"14432","X3U2KL",3300,"m"
"14433","ZdWJU6",1200,"f"
"14434","DZEEEQ",1140,"m"
"14435","cLWD7X",1260,"m"
"14436","VVcSLZ",1170,"m"
"14437","YQXHAZ",1260,"m"
"14438","A5ZcC2",1110,"m"
"14439","4SGNPS",3780,"m"
"14440","77P6BR",3300,"f"
"14441","DJKFNX",3600,"m"
"14442","EM566H",3480,"m"
"14443","VHTSRV",3390,"m"
"14444","UFEZMT",3870,"f"
"14445","UNVGH4",3390,"f"
"14446","G64NX2",3300,"f"
"14447","UEXRGR",3300,"m"
"14448","2RT5YX",3750,"f"
"14449","5Hd5XN",3930,"m"
"14450","M2VDRX",3390,"f"
"14451","ALGACP",3630,"m"
"14452","6VQ5NV",3330,"f"
"14453","QE3QBc",3270,"m"
"14454","RF7BV6",3030,"f"
"14455","RF7BV6",3030,"f"
"14456","ZADALH",3630,"f"
"14457","UDVQ7Y",3330,"m"
"14458","ZU2PLS",3270,"f"
"14459","H7RFHM",3030,"f"
"14460","3NJBME",3360,"m"
"14461","2cLdd2",3180,"f"
"14462","U2YQXC",3870,"m"
"14463","U2YQXC",3870,"m"
"14464","VAKJdV",2940,"m"
"14465","WDNHcd",3990,"f"
"14466","cZVLcN",2970,"m"
"14467","LdNK4E",3090,"m"
"14468","5CZXYC",3240,"m"
"14469","MATGdB",3150,"f"
"14470","NBR2LE",3660,"m"
"14471","NBR2LE",3660,"m"
"14472","MM7MHD",3090,"m"
"14473","XQJNFQ",3510,"m"
"14474","J3RPUM",3930,"m"
"14475","J6GS2X",5820,"m"
"14476","QDLBWP",4500,"f"
"14477","36TYFV",4830,"f"
"14478","46GXRG",4890,"m"
"14479","WUCdQ6",4830,"m"
"14480","K7GP2d",5340,"f"
"14481","EcQK3N",5130,"m"
"14482","cMD6FQ",4980,"m"
"14483","EKACME",4740,"m"
"14484","K7GP2d",5340,"f"
"14485","7GKV4Y",5670,"m"
"14486","F7J6RM",4770,"m"
"14487","PU2VcV",4740,"o"
"14488","C5HA27",4740,"f"
"14489","USPAM2",4920,"f"
"14490","USPAM2",4920,"f"
"14491","CYHPFL",4950,"m"
"14492","SHWDdD",5310,"m"
"14493","27NPYH",4890,"f"
"14494","3EXKKV",4950,"m"
"14495","cMD6FQ",4920,"m"
"14496","LRCNHV",5430,"m"
"14497","PF76LW",5100,"m"
"14498","N2ZVC6",5280,"m"
"14499","B7TKT6",5040,"f"
"14500","7GdZTX",5190,"m"
"14501","735EB3",5250,"f"
"14502","RHTVQE",5010,"m"
"14503","VR4LYE",4500,"m"
"14504","543XTU",5280,"m"
"14505","775VNH",4890,"m"
"14506","N54WCV",5760,"f"
"14507","YAEUF5",5670,"m"
"14508","WQU6QW",5190,"f"
"14509","KRLDTE",4410,"m"
"14510","V3dN5D",4890,"m"
"14511","U32dEc",4950,"m"
"14512","JD34YF",4530,"m"
"14513","WYSHT3",4980,"m"
"14514","MNMX4S",5370,"m"
"14515","cX2D7c",4410,"f"
"14516","UYRcFH",4650,"f"
"14517","UKBcFN",4440,"m"
"14518","DEJDGM",4440,"m"
"14519","4URBHK",5070,"f"
"14520","YKUEcM",4170,"f"
"14521","P7Md7Y",4230,"f"
"14522","6VN3FP",4980,"m"
"14523","E5VGcY",4320,"f"
"14524","NcPKdR",4740,"m"
"14525","5C4cLF",4260,"m"
"14526","YKVL6Y",4020,"m"
"14527","LA3QLT",4770,"f"
"14528","3EXKKV",4860,"m"
"14529","4UTJ5C",4650,"f"
"14530","Z46DHN",4140,"m"
"14531","Rc27L6",5250,"f"
"14532","T7C2LP",4950,"f"
"14533","PCWHCD",4080,"m"
"14534","YSMZLG",4530,"m"
"14535","CJ2JZ3",4590,"m"
"14536","VB2XLF",4110,"m"
"14537","BVZU4W",4140,"m"
"14538","LZWTJC",4140,"m"
"14539","NN3UDW",4440,"m"
"14540","7DNGNA",5070,"m"
"14541","MQ5dCM",4260,"f"
"14542","G3BWNN",4440,"m"
"14543","J7d7Ed",4560,"m"
"14544","6LXAJD",4350,"f"
"14545","FEYCW6",4410,"m"
"14546","W3c3ZK",5580,"m"
"14547","BDKZEN",4050,"m"
"14548","ZQ3TTU",4710,"m"
"14549","XYX3RT",4680,"m"
"14550","JKQG2U",4740,"f"
"14551","VX7XXc",5040,"m"
"14552","26TBKA",4080,"m"
"14553","VMHNQA",4350,"f"
"14554","cYHPQ5",4140,"m"
"14555","KLdCX3",4260,"m"
"14556","SL5H56",4260,"f"
"14557","2CKBJK",4050,"m"
"14558","P7Md7Y",4200,"f"
"14559","VJ5H2T",5160,"o"
"14560","B47FdD",3990,"m"
"14561","J6DT2K",4560,"m"
"14562","Vc73T7",4110,"m"
"14563","2D2Pd2",5190,"f"
"14564","AHG2DK",5700,"m"
"14565","ERC7YR",3870,"f"
"14566","QCPV75",4500,"m"
"14567","CTJFJ4",4950,"m"
"14568","FQNNUZ",5130,"f"
"14569","J6GS2X",5640,"m"
"14570","c3dQ5P",3720,"m"
"14571","AVEH25",5070,"f"
"14572","HMdQVZ",3870,"m"
"14573","FBSJTZ",5820,"f"
"14574","DHLRUE",4560,"m"
"14575","CRAcZd",5430,"f"
"14576","TDSRAc",4770,"f"
"14577","RV46G2",4260,"m"
"14578","2UMdLC",4170,"m"
"14579","c53NTX",3870,"m"
"14580","G5dAEK",4230,"m"
"14581","G36QUX",3840,"m"
"14582","Ddd43L",4500,"f"
"14583","2MNUcZ",5460,"f"
"14584","NSYUD6",3930,"f"
"14585","F7J6RM",4620,"m"
"14586","XKdc35",4170,"f"
"14587","2HPcJ3",4980,"m"
"14588","LN6TPF",4350,"f"
"14589","5WcVK4",5160,"f"
"14590","4BAHDN",3780,"m"
"14591","cFCZPK",4950,"m"
"14592","NKAPDd",5520,"m"
"14593","H5HUVK",5250,"f"
"14594","M6LdNB",4620,"m"
"14595","5MGCBZ",4050,"m"
"14596","ECZKcH",3090,"f"
"14597","FXKXTL",4290,"f"
"14598","4HBDTF",3840,"m"
"14599","d2RNVQ",3090,"f"
"14600","AZQZZJ",3480,"f"
"14601","KYNWJ7",3420,"f"
"14602","PWRD2W",3240,"f"
"14603","THHUXY",2790,"f"
"14604","CcXK5V",3630,"f"
"14605","226DPJ",3870,"m"
"14606","CT6TE2",2280,"f"
"14607","dJUH64",2610,"m"
"14608","MM7MHD",2910,"m"
"14609","TRMZMN",2400,"f"
"14610","DUJVEL",3150,"m"
"14611","GE4NBT",5640,"m"
"14612","XdAMGC",2550,"f"
"14613","GLQULU",2640,"f"
"14614","ADcDUM",3330,"m"
"14615","dB3YRD",4290,"f"
"14616","CACCCP",2880,"m"
"14617","BJZGD2",3270,"f"
"14618","SQPHC7",2310,"f"
"14619","Kc6RMY",3330,"m"
"14620","PBLZWN",5190,"f"
"14621","VZ53KA",4110,"f"
"14622","WUBBEK",2640,"m"
"14623","XS57KJ",2190,"m"
"14624","d3R2U4",3060,"f"
"14625","RCAU4S",1980,"f"
"14626","UGcYTS",2970,"f"
"14627","LXRCcF",1980,"f"
"14628","6WDXTc",2160,"m"
"14629","37LAQX",2910,"m"
"14630","YLJTKQ",1950,"f"
"14631","KPRDT6",3480,"m"
"14632","BVA42Y",1950,"f"
"14633","KBQDD5",2700,"m"
"14634","4QcY5E",2070,"f"
"14635","4d2CPG",3000,"m"
"14636","SDF2YR",2490,"m"
"14637","7YdT45",2550,"f"
"14638","ZALG7S",3570,"f"
"14639","FJZ4BR",4530,"m"
"14640","BZVQUN",3840,"f"
"14641","BNXB5D",2640,"f"
"14642","NDM42C",2220,"f"
"14643","YM2G5C",1380,"f"
"14644","747d4U",2040,"f"
"14645","VEYGC2",3840,"m"
"14646","6RDT55",4920,"f"
"14647","c6dNFC",1500,"f"
"14648","FW72XL",3150,"f"
"14649","DY7SUJ",3870,"f"
"14650","VdM6UX",2880,"m"
"14651","4XE3KX",3600,"f"
"14652","QdRUdL",4170,"m"
"14653","VGGS3V",3480,"m"
"14654","3STC7T",1500,"f"
"14655","7W2BAS",3000,"f"
"14656","CPcQFY",4470,"f"
"14657","CPcQFY",4470,"f"
"14658","K6FCZV",3540,"m"
"14659","QMLL2R",1530,"m"
"14660","3ADQJK",1170,"m"
"14661","YPMRcS",1710,"f"
"14662","K7YdLP",5640,"f"
"14663","DBFU24",4290,"f"
"14664","KE6McV",4020,"f"
"14665","Y5C3MY",2880,"m"
"14666","VdA4LW",1290,"f"
"14667","SCHcHE",3450,"m"
"14668","GFRFTR",1920,"f"
"14669","AF6JVZ",2490,"m"
"14670","dADL67",1890,"f"
"14671","4NJCTY",1590,"m"
"14672","7JUJPC",2790,"m"
"14673","Y2M3FQ",4230,"f"
"14674","WDY6c7",2550,"f"
"14675","C5HA27",4620,"f"
"14676","PU2VcV",4620,"o"
"14677","YFE323",2040,"m"
"14678","GXJBPE",1170,"m"
"14679","VRRTXM",3540,"f"
"14680","65LC6N",1200,"m"
"14681","EHPQXP",2670,"f"
"14682","KN4QXT",1890,"m"
"14683","5Q24K5",1290,"f"
"14684","AEVA5R",2610,"f"
"14685","PZ5DPJ",1170,"f"
"14686","RL56d4",3060,"m"
"14687","VRHSL4",3450,"f"
"14688","SEAHSd",2100,"m"
"14689","NSQ3X6",3420,"f"
"14690","4VHdUK",5040,"m"
"14691","AS4P67",2040,"f"
"14692","Xd7JWC",2010,"m"
"14693","PcR4BM",1980,"m"
"14694","UPTL7Y",3720,"m"
"14695","DHZ3NG",3600,"f"
"14696","YLAdC4",1830,"f"
"14697","PRPWZF",2220,"f"
"14698","NMW7J7",1500,"f"
"14699","MBCA5E",2730,"f"
"14700","NPVQNQ",1740,"m"
"14701","NEQP2Q",1860,"f"
"14702","44WWDL",1890,"f"
"14703","dMcX57",1650,"m"
"14704","P2JCDF",1740,"m"
"14705","XEKPSB",1980,"f"
"14706","dJPCR7",2610,"m"
"14707","QVDCEG",2760,"f"
"14708","TJAT32",1260,"m"
"14709","V5REVB",1500,"m"
"14710","S7FVQH",2070,"m"
"14711","347dJH",1800,"f"
"14712","SCMMCA",3150,"f"
"14713","J33Q67",1440,"m"
"14714","PK2YGJ",4200,"m"
"14715","3G522Y",2460,"f"
"14716","W575AK",2790,"f"
"14717","WQGT5Y",1200,"m"
"14718","d6RFVM",4110,"m"
"14719","GYU46J",4140,"f"
"14720","2cLdd2",2970,"f"
"14721","6FL4TM",2550,"f"
"14722","QVSRQC",1980,"f"
"14723","DKUY4F",1290,"f"
"14724","XAVQXc",2100,"f"
"14725","UZG2dX",2940,"m"
"14726","KHRJM7",3810,"m"
"14727","UAPd65",3060,"m"
"14728","3XcSJ2",3810,"f"
"14729","dR3ZQW",3240,"m"
"14730","LUQK5d",1350,"f"
"14731","KE3Z6Z",3810,"f"
"14732","FVTKHG",2790,"f"
"14733","5HHGcY",2640,"m"
"14734","Fc7UHG",3270,"m"
"14735","Q4EEd6",2460,"f"
"14736","Ddd42B",4590,"m"
"14737","cFJCJK",2490,"f"
"14738","RL5F7C",1590,"m"
"14739","QARBCD",3690,"m"
"14740","c2DEY3",1200,"m"
"14741","LKJRX3",2970,"f"
"14742","7R4XY2",1350,"f"
"14743","MR5MAH",2700,"f"
"14744","Z6JWFD",3000,"m"
"14745","FG5XVM",2550,"m"
"14746","BLMEUH",1560,"f"
"14747","XC7SMU",4050,"m"
"14748","MBSYFS",1740,"m"
"14749","2N2GAd",3060,"f"
"14750","YPNJKP",1740,"f"
"14751","BdHTN4",3420,"m"
"14752","4JccdB",2820,"m"
"14753","XQS345",1140,"f"
"14754","EG4DM2",1680,"m"
"14755","ZPAG2A",2400,"f"
"14756","NBXP7N",3390,"m"
"14757","cE3WXc",1530,"m"
"14758","KRLDTE",4320,"m"
"14759","NY2cZA",3510,"f"
"14760","CUCSW3",2880,"m"
"14761","NZKdcH",1530,"f"
"14762","5Hd5XN",3720,"m"
"14763","JFd4LQ",3120,"f"
"14764","V6JVMB",2700,"m"
"14765","WGSZS6",1920,"m"
"14766","UQYP3K",2160,"f"
"14767","P3MYF5",3300,"f"
"14768","dcddCF",1770,"f"
"14769","CAECUF",3870,"f"
"14770","NZcKZR",2490,"m"
"14771","3MGZ2D",1620,"f"
"14772","Y324M2",4710,"m"
"14773","RKKSJM",3030,"f"
"14774","4ABCC4",1320,"f"
"14775","K73D3S",1860,"f"
"14776","5d3X5S",1620,"f"
"14777","WDETH6",2670,"m"
"14778","dZUWST",2340,"f"
"14779","cYGACQ",1890,"f"
"14780","dXAQG4",2760,"m"
"14781","5WHcX5",3750,"m"
"14782","5WHcX5",3750,"m"
"14783","K7R7CV",2550,"f"
"14784","FG2KCN",1440,"f"
"14785","YHGER6",3660,"f"
"14786","XUUFNU",2460,"f"
"14787","WPK4FZ",2760,"m"
"14788","Q4cDH5",2310,"f"
"14789","CXMSKS",2730,"f"
"14790","EZ6FZQ",1650,"m"
"14791","LCDQES",1530,"f"
"14792","LKKFPd",2400,"f"
"14793","Y4MHXV",2160,"m"
"14794","2ZPdLJ",1500,"f"
